,emotion,path
1257,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav
1258,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav
1259,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav
1260,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-01-22.wav
1261,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-02-22.wav
1262,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-02-22.wav
1263,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-01-22.wav
1264,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-01-22.wav
1265,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-02-22.wav
1266,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-02-22.wav
1267,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-01-22.wav
1268,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-01-22.wav
1269,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-01-22.wav
1270,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-02-22.wav
1271,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-02-22.wav
1272,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-01-22.wav
1273,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-02-22.wav
1274,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-01-22.wav
1275,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav
1276,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-01-22.wav
1277,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-02-22.wav
1278,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-02-22.wav
1279,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-01-22.wav
1280,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-01-22.wav
1281,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-02-22.wav
1282,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-02-22.wav
1283,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-01-22.wav
1284,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-01-22.wav
1285,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-02-22.wav
1286,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-02-22.wav
1287,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-01-22.wav
1288,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-02-22.wav
1289,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-02-22.wav
1290,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-02-22.wav
1291,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-01-22.wav
1292,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-02-22.wav
1293,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-01-22.wav
1294,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-01-22.wav
1295,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-02-22.wav
1296,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-01-22.wav
1297,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-01-22.wav
1298,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-02-22.wav
1299,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-02-22.wav
1300,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-01-22.wav
1301,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-01-22.wav
1302,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-02-22.wav
1303,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-02-22.wav
1304,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-02-22.wav
1305,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-02-22.wav
1306,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-01-22.wav
1307,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-01-22.wav
1308,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
1309,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-02-22.wav
1310,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-01-22.wav
1311,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-01-22.wav
1312,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-02-22.wav
1313,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-01-22.wav
1314,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-01-22.wav
1315,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-02-22.wav
1316,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-01-22.wav
1317,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-01-22.wav
1318,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-02-22.wav
1319,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
1320,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-07-02-01-01-23.wav
1321,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-04-02-01-02-23.wav
1322,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-04-01-02-02-23.wav
1323,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-07-01-02-01-23.wav
1324,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-05-02-02-01-23.wav
1325,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-06-02-02-02-23.wav
1326,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-02-23.wav
1327,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-05-01-01-01-23.wav
1328,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-01-23.wav
1329,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-01-23.wav
1330,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-02-01-01-01-23.wav
1331,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-01-01-01-02-23.wav
1332,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-02-02-02-01-23.wav
1333,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-03-01-02-02-23.wav
1334,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-02-23.wav
1335,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-01-01-02-01-23.wav
1336,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-02-01-02-02-23.wav
1337,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-02-02-01-02-23.wav
1338,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-03-01-01-01-23.wav
1339,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-03-02-02-01-23.wav
1340,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-04-02-02-01-23.wav
1341,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-07-02-02-02-23.wav
1342,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-07-01-01-02-23.wav
1343,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-04-01-01-01-23.wav
1344,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-06-02-01-01-23.wav
1345,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-05-02-01-02-23.wav
1346,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-05-01-02-02-23.wav
1347,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-06-01-02-01-23.wav
1348,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-08-01-01-02-23.wav
1349,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-02-23.wav
1350,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-03-02-01-01-23.wav
1351,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-03-01-02-01-23.wav
1352,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-02-02-02-02-23.wav
1353,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-01-01-01-01-23.wav
1354,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-02-01-01-02-23.wav
1355,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-05-01-01-02-23.wav
1356,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-01-23.wav
1357,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-06-02-02-01-23.wav
1358,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-05-02-02-02-23.wav
1359,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-07-01-02-02-23.wav
1360,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-04-01-02-01-23.wav
1361,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-04-02-01-01-23.wav
1362,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-07-02-01-02-23.wav
1363,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-08-02-01-02-23.wav
1364,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-08-01-02-02-23.wav
1365,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-06-01-02-02-23.wav
1366,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-05-01-02-01-23.wav
1367,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-05-02-01-01-23.wav
1368,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-06-02-01-02-23.wav
1369,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-04-01-01-02-23.wav
1370,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-07-01-01-01-23.wav
1371,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-07-02-02-01-23.wav
1372,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-04-02-02-02-23.wav
1373,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-08-02-02-01-23.wav
1374,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-08-01-01-01-23.wav
1375,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-03-02-02-02-23.wav
1376,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-03-01-01-02-23.wav
1377,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-02-02-01-01-23.wav
1378,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-02-01-02-01-23.wav
1379,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_23/03-01-01-01-02-02-23.wav
1380,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-03-02-01-02-24.wav
1381,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-03-01-02-02-24.wav
1382,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-02-02-02-01-24.wav
1383,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-02-01-01-01-24.wav
1384,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-01-01-01-02-24.wav
1385,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-06-01-01-02-24.wav
1386,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-05-01-01-01-24.wav
1387,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-05-02-02-01-24.wav
1388,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-06-02-02-02-24.wav
1389,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-04-01-02-02-24.wav
1390,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-07-01-02-01-24.wav
1391,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-07-02-01-01-24.wav
1392,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-04-02-01-02-24.wav
1393,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-08-02-01-01-24.wav
1394,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-08-01-02-01-24.wav
1395,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-05-01-02-02-24.wav
1396,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-06-01-02-01-24.wav
1397,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-06-02-01-01-24.wav
1398,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-05-02-01-02-24.wav
1399,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-07-01-01-02-24.wav
1400,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-04-01-01-01-24.wav
1401,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-04-02-02-01-24.wav
1402,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-07-02-02-02-24.wav
1403,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-08-02-02-02-24.wav
1404,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-08-01-01-02-24.wav
1405,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-03-02-02-01-24.wav
1406,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-03-01-01-01-24.wav
1407,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-02-02-01-02-24.wav
1408,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-01-01-02-01-24.wav
1409,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-02-01-02-02-24.wav
1410,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-04-02-01-01-24.wav
1411,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-07-02-01-02-24.wav
1412,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-07-01-02-02-24.wav
1413,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-04-01-02-01-24.wav
1414,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-06-02-02-01-24.wav
1415,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-05-02-02-02-24.wav
1416,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-05-01-01-02-24.wav
1417,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-06-01-01-01-24.wav
1418,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-08-01-02-02-24.wav
1419,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-08-02-01-02-24.wav
1420,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-01-01-01-01-24.wav
1421,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-02-01-01-02-24.wav
1422,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-02-02-02-02-24.wav
1423,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-03-01-02-01-24.wav
1424,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-03-02-01-01-24.wav
1425,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-02-01-02-01-24.wav
1426,neutral,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-01-01-02-02-24.wav
1427,calm,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-02-02-01-01-24.wav
1428,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-03-01-01-02-24.wav
1429,happy,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-03-02-02-02-24.wav
1430,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-07-02-02-01-24.wav
1431,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-04-02-02-02-24.wav
1432,sad,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-04-01-01-02-24.wav
1433,disgust,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-07-01-01-01-24.wav
1434,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-05-02-01-01-24.wav
1435,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-06-02-01-02-24.wav
1436,fear,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-06-01-02-02-24.wav
1437,angry,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-05-01-02-01-24.wav
1438,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-08-01-01-01-24.wav
1439,surprise,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_24/03-01-08-02-02-01-24.wav
